name,star,comment,class,address,latitude,longitude,bus_count,department_store_count,drink_count,hospital_count,movie_theater_count,MRT_count,night_market_count,park_count,school_count,sports_facilities_count,train_count
山佳冰店,4.0,22,冰品飲料店,新北市樹林區中山路三段237號,24.9721808,121.3930725,27,0,3,0,0,0,0,12,2,4,1
養生黑豆豆花,5.0,2,冰品飲料店,新北市土城區延吉街293號,24.9845645,121.4669417,56,1,51,0,0,0,0,17,3,6,0
台灣ㄟ茶-金城店,0.0,0,茶葉店,"之1, No. 218號金城路二段土城區新北市23652",24.9824982,121.4563739,71,1,55,1,0,1,0,31,5,12,0
有飲 Youin 創意飲品-新北土城店,4.4,106,飲品分銷商,沒有地址,24.9868956,121.4509597,73,1,73,2,0,1,0,18,4,12,0
幸福炸雞/幸福茶飲,4.5,35,無酒精飲料店,新北市土城區延平街21號,24.991288,121.4680535,70,1,56,0,0,0,0,12,4,6,0
仙霖茶葉土城店,5.0,1,茶葉店,新北市土城區青雲路152號1樓,24.9833595,121.4589232,79,1,72,1,0,0,0,29,5,13,0
坪林清風茶園vs清飲山產店,4.5,19,茶藝館,"上 德 村 3 號, 坪林區新北市",24.9496343,121.6966878,0,0,1,0,0,0,0,0,0,0,0
三田茶米茶,4.3,21,茶葉店,新北市坪林區,24.9598863,121.6948988,0,0,1,0,0,0,0,0,0,0,0
上林茶坊,4.4,22,茶葉店,新北市坪林區大粗坑路,24.947764,121.7247361,0,0,3,0,0,0,0,0,0,0,0
坪林好所在,5.0,6,茶葉店,新北市坪林區坪雙路一段133號,24.9596221,121.7343096,2,0,4,0,0,0,0,0,0,0,0
祥泰茶莊,4.7,143,茶葉店,新北市坪林區北宜路八段243號,24.9352399,121.7093384,22,0,31,0,0,0,0,0,2,0,0
嵐石茗茶行,4.3,4,茶葉店,新北市坪林區坪林街16號,24.9363361,121.7123873,19,0,30,0,0,0,0,0,2,0,0
白青長茶作坊,4.7,65,茶葉店,"新北市232 TW 新北市 坪林區 坪雙路二段 18 號 No.18, Sec. 2, Pingshuang Rd., Pinglin Dist",24.9648923,121.7329256,3,0,5,0,0,0,0,0,0,0,0
倆兄弟茶園,4.9,31,茶藝館,新北市坪林區水德里水聳淒坑7-6號,24.9271753,121.7249161,0,0,1,0,0,0,0,0,0,0,0
高益發茶行,4.9,23,茶葉店,新北市坪林區北宜路八段217號,24.9349992,121.7087369,22,0,31,0,0,0,0,0,2,0,0
鑫利發茶園,0.0,0,茶葉店,新北市坪林區七號,24.941185,121.734528,2,0,2,0,0,0,0,0,0,0,0
銘記茶棧,4.8,6,茶葉店,新北市坪林區坪林街78號,24.937171,121.7114959,19,0,30,0,0,0,0,0,2,0,0
王文生坪林雪山包種茶,4.6,7,茶葉店,新北市坪林區魚堀路,24.9254071,121.6976165,4,0,3,0,0,0,0,0,0,0,0
井茶焗茶園,3.9,63,茶葉店,新北市坪林區北宜路八段148號,24.9344146,121.7069473,22,0,31,0,0,0,0,0,2,0,0
Xuan Zi Ju Tea House,4.8,59,茶藝館,新北市坪林區坪林街31號,24.9368641,121.711898,19,0,30,0,0,0,0,0,2,0,0
上升茶行,0.0,0,茶葉店,新北市坪林區北宜路八段72號,24.9351013,121.7052954,24,0,31,0,0,0,0,0,2,0,0
坪林清境茶園,4.7,38,茶藝館,新北市坪林區北宜路八段381號,24.9321398,121.7087219,23,0,31,0,0,0,0,0,2,0,0
榮發茶棧,4.7,27,茶葉店,新北市坪林區坪林街40號,24.9371562,121.7116203,19,0,30,0,0,0,0,0,2,0,0
皇銘茶行,4.7,22,茶葉店,新北市坪林區坪林街71號,24.937449,121.7113698,19,0,30,0,0,0,0,0,2,0,0
志茶室,0.0,0,茶葉店,新北市坪林區13號,24.9160123,121.6816483,1,0,5,0,0,0,0,0,0,0,0
植享茶製所 仙草植感手搖飲專賣 敦化安和店,4.3,196,冰品飲料店,台北市大安區敦化南路二段63巷53弄2號,25.0310799,121.5514444,35,13,163,3,2,4,1,26,12,26,0
enjoy the DAY 茶”,3.6,9,冰品飲料店,"路 35 號, 坪林區新北市232",24.9355599,121.7100608,22,0,31,0,0,0,0,0,2,0,0
全興茶園,4.7,121,茶葉店,新北市坪林區北宜路八段262 號,24.9349902,121.7095509,22,0,31,0,0,0,0,0,2,0,0
坪林永成號,4.7,3,茶葉店,新北市坪林區坪林街51號,24.937477,121.7116944,19,0,30,0,0,0,0,0,2,0,0
茂林茶莊,3.0,2,茶葉店,新北市坪林區20號,24.933908,121.7114566,20,0,31,0,0,0,0,0,2,0,0
茶鄉園-坪林茶鄉園/茶糖/牛軋糖/茶葉蛋捲/茶梅/茶酥/包種茶/烏龍茶/蜜香紅茶/茶葉禮盒/坪林特產/伴手禮/坪林美食,4.9,25,茶葉店,新北市坪林區北宜路八段223號,24.9350384,121.7088901,22,0,31,0,0,0,0,0,2,0,0
茶香情茶房,4.5,78,茶葉店,新北市坪林區北宜路八段52號,24.9353945,121.7045176,24,0,31,0,0,0,0,0,2,0,0
慶馨茗茶園,4.9,7,茶葉店,新北市坪林區,24.9330754,121.7021381,20,0,22,0,0,0,0,0,1,0,0
坪林茶莊,4.7,87,茶葉店,新北市坪林區北宜路八段290號,24.9351902,121.7100753,22,0,31,0,0,0,0,0,2,0,0
源茂山茶莊,5.0,1,茶葉店,新北市坪林區26號,24.9342235,121.7117283,20,0,31,0,0,0,0,0,2,0,0
意象生,4.3,3,茶葉店,新北市坪林區北宜路八段56 號,24.9353513,121.7046233,24,0,31,0,0,0,0,0,2,0,0
得銓茶園,5.0,1,茶葉店,新北市坪林區水柳腳28號,24.9357449,121.7107178,21,0,31,0,0,0,0,0,2,0,0
景元茶行,4.5,8,茶葉店,新北市坪林區北宜路八段108號,24.9347562,121.70596,22,0,31,0,0,0,0,0,2,0,0
國蘭茶莊,4.9,31,茶葉店,新北市坪林區北宜路八段165號,24.934684,121.7074034,22,0,31,0,0,0,0,0,2,0,0
田美茶園,4.7,9,茶葉店,新北市坪林區大粗坑路8之2號,24.9478479,121.7249506,0,0,3,0,0,0,0,0,0,0,0
祥順茶行,4.6,28,茶葉店,新北市坪林區北宜路八段167號,24.9346767,121.7076085,22,0,31,0,0,0,0,0,2,0,0
謝家老茶舖,0.0,0,茶葉店,新北市坪林區坪林街10-2號,24.9357156,121.7119791,19,0,30,0,0,0,0,0,2,0,0
茗芳茶莊,4.6,125,茶葉店,新北市坪林區北宜路八段387號,24.9322861,121.7085028,23,0,31,0,0,0,0,0,2,0,0
茶鄉園 茶葉蛋捲、冰淇淋,4.5,17,茶葉店,新北市坪林區坪林街34號,24.937021,121.711847,19,0,30,0,0,0,0,0,2,0,0
萬金茶行,5.0,3,茶葉店,新北市坪林區坪林街10-1號,24.9357747,121.7120287,19,0,30,0,0,0,0,0,2,0,0
錦成茶園,0.0,0,茶葉店,新北市坪林區虎寮潭2號,24.9492617,121.7343944,2,0,4,0,0,0,0,0,0,0,0
文山茶園,4.5,32,茶葉店,新北市坪林區北宜路八段118號,24.9346528,121.7061401,22,0,31,0,0,0,0,0,2,0,0
淨源茶場,4.7,179,茶葉店,新北市坪林區逮魚堀 54-1號,24.930691,121.705473,21,0,32,0,0,0,0,0,1,0,0
鄉村茶園,4.2,18,茶葉店,新北市坪林區北宜路七段225號,24.9356087,121.6890978,11,0,1,0,0,0,0,0,0,0,0
阿純茶園,4.4,8,茶葉店,新北市坪林區里三之三號,24.9084687,121.7097783,6,0,2,0,0,0,0,0,0,0,0
晨香坪林茶,4.6,5,茶葉店,新北市坪林區逮魚堀17號,24.9175482,121.7028463,5,0,2,0,0,0,0,0,0,0,0
北頂茶園,5.0,67,茶葉店,新北市坪林區坪雙路二段17號,24.9655879,121.7321624,3,0,6,0,0,0,0,0,0,0,0
四季香茶坊,4.5,2,茶葉店,新北市坪林區號,24.9162378,121.6810304,1,0,5,0,0,0,0,0,0,0,0
小茶莊/小葵有機,0.0,0,茶葉店,新北市坪林區仁里?16-1號,24.9192601,121.6892259,1,0,5,0,0,0,0,0,0,0,0
東昇茶坊,4.9,7,茶葉店,新北市坪林區1號,24.9671674,121.7195921,1,0,3,0,0,0,0,0,0,0,0
坪林清境茶園製茶工廠,4.3,26,茶葉店,新北市坪林區鶯子瀨路6-1號,24.9154333,121.7078775,5,0,3,0,0,0,0,0,0,0,0
國祥製茶,5.0,3,茶葉店,新北市坪林區12號,24.9160394,121.6815582,1,0,5,0,0,0,0,0,0,0,0
新?友茶,4.8,41,茶葉店,新北市坪林區樟空子路3-1號,24.967686,121.72594,1,0,6,0,0,0,0,0,0,0,0
良昇生態茶作,4.5,8,茶葉店,新北市坪林區樟空子9 號,24.971601,121.725576,1,0,4,0,0,0,0,0,0,0,0
坪林田村茶莊 (田村54號茶農),4.9,85,茶葉店,新北市坪林區坪碇路71號,24.9376332,121.71163,19,0,30,0,0,0,0,0,2,0,0
茶園,4.0,7,茶葉店,新北市坪林區坪雙路二段18 號,24.964915,121.732916,3,0,5,0,0,0,0,0,0,0,0
老街仙草茶,3.5,50,冰品飲料店,新北市平溪區平溪街16號,25.0251553,121.7388578,24,0,5,0,0,0,0,0,2,0,1
順發桂花酸梅湯,4.8,4,冰品飲料店,新北市平溪區中華街37號,25.0252031,121.7391246,26,0,5,0,0,0,0,0,2,0,1
蔡瑞陽茶舖有限公司,5.0,4,茶葉店,新北市坪林區粗窟里金瓜寮3-2號,24.9184997,121.680899,1,0,5,0,0,0,0,0,0,0,0
韻藍,4.7,58,冰品飲料店,新北市深坑區北深路三段180號後棟,25.0038331,121.6021834,22,1,9,0,0,0,0,3,1,0,0
頃刻間—綠豆沙牛奶專賣店,4.9,193,冰品飲料店,台北市士林區小北街1號,25.0901914,121.526885,29,10,116,1,0,2,1,17,6,6,0
老賴茶棧-士林店,4.2,247,珍珠奶茶,台北市士林區中正路235巷34號1號出口士林捷運站,25.0943516,121.5260532,37,9,105,1,0,1,1,16,8,6,0
芋芋苑,4.3,280,冰品飲料店,台北市士林區士東路200巷78號,25.1100622,121.5339898,1,15,31,0,1,0,0,17,8,6,0
龜記茗品-士林中正店,3.2,117,冰品飲料店,台北市士林區中正路235巷40號,25.094206,121.5261176,37,9,105,1,0,1,1,16,8,6,0
天仁茗茶 大葉高島屋店,2.3,57,珍珠奶茶,台北市士林區忠誠路二段55號B1樓,25.1118264,121.5315215,1,15,44,1,1,0,0,20,10,8,0
泰愛了 手工泰式奶茶 士林總店,4.9,272,冰品飲料店,台北市士林區大南路85號,25.0894221,121.5243592,32,11,119,1,0,2,1,17,7,8,0
MISS TEA 享茶 ·小時光,4.6,83,冰品飲料店,台北市士林區福港街101號,25.0886769,121.5182206,26,11,106,1,0,2,2,17,6,12,0
50嵐 士林捷運店,3.6,280,冰品飲料店,沒有地址,25.0942551,121.5260872,37,9,105,1,0,1,1,16,8,6,0
亞米亞米,4.1,65,冰品飲料店,台北市士林區基河路1號,25.0863232,121.5250421,18,11,107,0,0,2,1,14,6,11,0
得正#台北士林計劃,4.1,141,冰品飲料店,台北市士林區中正路235巷28號1樓,25.0945356,121.5259736,36,9,105,1,0,2,1,17,8,6,0
MAYI滿溢 士林大南店,4.9,158,冰品飲料店,台北市士林區大南路264號,25.0887248,121.5199704,29,11,116,1,0,2,1,16,7,13,0
茶來張口 士林承德店,4.6,155,冰品飲料店,台北市士林區承德路四段299號之1號,25.0900605,121.5185742,29,12,118,1,0,2,2,18,6,11,0
張記茶舖,3.5,22,冰品飲料店,台北市士林區基河路115號,25.0881068,121.5239437,27,11,115,1,0,2,1,16,7,9,0
壹本茶(士林店)-士林飲料 士林飲料外送 士林下午茶 台北飲料推薦 台北飲料外送 台北下午茶,4.7,82,冰品飲料店,台北市士林區前港街34號,25.084624,121.5215956,12,8,88,0,0,1,1,14,6,16,0
巷弄冰?室-小路????屋,5.0,356,冰品飲料店,台北市士林區安平街5巷4號,25.0883039,121.525558,25,11,115,0,0,2,1,18,7,8,0
好奇營養豆花,4.2,1,冰品飲料店,台北市士林區德行東路262-1號,25.1097373,121.534752,1,15,30,0,1,0,0,14,8,8,0
士林王記青蛙下蛋大南二店,1.8,16,冰品飲料店,台北市士林區大南路136號,25.0898157,121.5228901,32,11,119,1,0,2,1,17,7,6,0
禪原堂石磨豆漿(預約制),4.5,17,無酒精飲料店,台北市士林區德行東路217號219巷內,25.109329,121.5326845,1,20,34,0,1,0,0,20,8,8,0
哈根達斯 大葉高島屋店,3.3,41,冰品飲料店,台北市士林區忠誠路二段55號B1,25.111826,121.531522,1,15,44,1,1,0,0,20,10,8,0
辛發亭冰品名店,3.9,1,冰品飲料店,台北市士林區安平街1號,25.0883944,121.5257861,25,11,116,0,0,2,1,18,7,8,0
外婆茶屋-士林中正店 | 士林美食 士林捷運站 輕食甜點 早午餐 士林下午茶 鬆餅 甜點-士林平價手搖飲|推薦手搖|網美下午茶|熱門下午茶|輕食點心|甜點推薦,4.6,413,冰品飲料店,台北市士林區中正路235巷41號,25.0942048,121.5263383,37,9,104,1,0,1,1,16,7,6,0
九龍粉圓豆花（原九龍豆花蓮子專賣店）,3.7,298,冰品飲料店,台北市士林區中正路235巷8號1樓,25.0948531,121.5259661,37,9,104,1,0,2,1,19,8,6,0
簡記木瓜牛奶,4.2,201,果汁,台北市士林區大南路84號號,25.0894887,121.5245697,32,11,119,1,0,2,1,17,7,7,0
刨冰研究所 士林官邸冰店,4.9,228,冰品飲料店,台北市士林區福林路197號1樓,25.0971742,121.5328851,22,3,29,0,0,1,0,21,6,6,0
記己喝,4.7,3,冰品飲料店,台北市士林區文林路101巷26號,25.0878609,121.525552,24,11,114,0,0,2,1,16,7,8,0
好吸,4.1,77,冰品飲料店,台北市士林區大南路87號,25.0894879,121.524189,32,11,119,1,0,2,1,17,7,8,0
我想做 愛玉 士林店,5.0,1,冰品飲料店,台北市士林區大北路38號,25.0899688,121.526066,30,10,115,1,0,2,1,17,7,6,0
冬瓜茶,4.0,1,冰品飲料店,台北市士林區大東路15-32號,25.0878219,121.5243945,26,11,115,0,0,2,1,16,7,10,0
矮冬瓜黑糖冬瓜茶,4.5,12,冰品飲料店,台北市士林區大南路42號,25.0893072,121.5251533,30,11,119,1,0,2,1,16,6,6,0
白甘蔗汁,3.0,4,冰品飲料店,台北市士林區大南路39號,25.0891768,121.525295,30,11,119,1,0,2,1,15,6,6,0
Q泰一下,4.8,18,冰品飲料店,台北市士林區文林路110巷3號,25.0879851,121.5265753,23,11,114,0,0,2,1,15,6,8,0
張記蔬果汁,0.0,0,冰品飲料店,台北市士林區基河路115號,25.0881156,121.5239947,27,11,115,1,0,2,1,16,7,9,0
夏克曼-大東店,0.0,0,冰品飲料店,台北市士林區大東路15-42號,25.088162,121.524594,27,11,115,0,0,2,1,17,7,10,0
天使紅寶蔓越莓,4.6,30,冰品飲料店,台北市士林區大南路52號,25.0894492,121.5249238,32,11,119,1,0,2,1,16,6,6,0
瀚茶坊（兩儀茶）,4.3,78,冰品飲料店,台北市士林區大南路134號,25.0898757,121.5229205,32,11,119,1,0,2,1,17,7,6,0
王記養身小農蜂蜜,4.8,28,冰品飲料店,台北市士林區小東街16號,25.0889117,121.5261676,28,11,119,0,0,2,1,18,6,7,0
?泡奇姬健康氣泡慢磨果汁,0.0,0,冰品飲料店,台北市士林區大南路136號,25.0897967,121.5228628,32,11,119,1,0,2,1,17,7,6,0
有樹手作豆沙鮮乳,4.7,38,冰品飲料店,台北市士林區中正路230號,25.0954829,121.5258422,38,9,100,1,0,2,1,20,7,6,0
冰Go雪花冰,4.9,160,冰品飲料店,台北市士林區大北路24號,25.0898308,121.5263762,30,10,115,1,0,2,1,17,7,6,0
花藏雪 手作雪?,4.4,1,冰品飲料店,台北市士林區大北路27號,25.0897687,121.5262011,30,10,115,1,0,2,1,17,6,6,0
初雪冰品,4.5,561,冰品飲料店,台北市士林區中正路235巷9號,25.0949165,121.5261062,37,9,104,1,0,2,1,19,8,6,0
大茗本位製茶堂-台北士林店,4.3,172,珍珠奶茶,台北市士林區中正路235巷36號,25.0943006,121.5260712,37,9,105,1,0,1,1,16,8,6,0
▇ ▇ ▇ BOBEEB特調飲品 Tea & Mocktail 士林店,4.9,17,冰品飲料店,台北市士林區後港街172-1號,25.0851882,121.5243672,12,9,89,0,0,2,1,14,6,13,0
天仁茗茶 士林店,3.6,162,珍珠奶茶,台北市士林區中正路300號,25.0948898,121.523231,36,10,109,1,0,2,1,20,6,5,0
米苔目 挫冰,4.4,11,冰品飲料店,台北市士林區大南路84號,25.0894903,121.5246627,32,11,119,1,0,2,1,17,7,7,0
樂古早味蛋糕,4.0,46,冰品飲料店,台北市士林區大東路15-33號,25.0881307,121.5245601,27,11,115,0,0,2,1,17,7,10,0
茶上飲,5.0,3,冰品飲料店,台北市士林區,25.088673,121.5241581,30,11,118,1,0,2,1,19,7,8,0
咖啡弄(士林店) Coffee Alley (Shilin),3.7,1,冰品飲料店,台北市士林區中正路253號2樓,25.0949519,121.5250049,38,10,109,1,0,2,1,19,6,6,0
遠普實業有限公司,0.0,0,冰品飲料店,台北市士林區,25.0829815,121.5230708,8,7,87,0,0,1,1,14,6,13,0
Goodluck_Selectshop 士林最好玩的服飾店,5.0,1,冰品飲料店,台北市士林區大東路3號,25.0865984,121.5252707,18,11,111,0,0,2,1,14,6,9,0
iFresh鮮果、茶專賣店,3.8,15,冰品飲料店,台北市士林區光華路26巷12-2號,25.1374033,121.5419251,0,0,7,0,0,0,0,2,3,1,0
Luv in Crepes 樂芙軟式可麗餅,4.4,442,冰品飲料店,台北市士林區小北街1號,25.0901831,121.5269099,29,10,116,1,0,2,1,17,6,6,0
綠蓋茶‧館,3.9,734,珍珠奶茶,台北市士林區文林路340-1號號1樓,25.093215,121.5256491,38,10,109,1,0,2,1,18,7,5,0
士林泡泡冰,4.4,348,冰品飲料店,台北市松山區南京東路五段291巷32號,25.0527619,121.5660767,8,9,72,3,1,1,0,21,7,16,0
林茶手搖風 茶飲專賣店,4.1,79,冰品飲料店,台北市松山區南京東路五段291巷20弄21號,25.05233,121.5652313,8,13,74,3,2,1,0,20,8,17,0
英倫茶事@寧安店,4.6,150,冰品飲料店,台北市松山區寧安街6-1號號1樓,25.048789,121.5541203,20,25,131,5,3,3,0,16,7,29,0
茶湯會 士林中正店,3.2,133,冰品飲料店,台北市士林區中正路235巷36號,25.0943006,121.5260712,37,9,105,1,0,1,1,16,8,6,0
椪椪斛,5.0,1,冰品飲料店,台北市士林區111大南路89-4號,25.0887933,121.524232,32,11,118,1,0,2,1,19,6,8,0
清心福全士林社子店-珍珠奶茶手搖飲料專賣店,3.4,199,無酒精飲料店,台北市士林區延平北路六段129號,25.0888325,121.5080202,9,1,18,0,0,0,1,10,3,14,0
九龍城香港茶,3.5,27,茶葉店,台北市士林區大南路49號,25.089261,121.524917,30,11,119,1,0,2,1,17,6,7,0
康青龍 士林文林店,3.5,68,冰品飲料店,台北市士林區文林路507號,25.0966623,121.5240638,36,14,103,1,0,2,1,24,5,6,0
鮮茶道,2.5,101,冰品飲料店,台北市士林區福華路162號,25.1040648,121.5226538,14,8,44,1,0,2,0,22,8,6,0
台灣不二茶舖,4.4,137,冰品飲料店,台北市士林區文林路102號,25.0878186,121.5262052,25,11,113,0,0,2,1,16,6,8,0
哈根達斯 遠東SOGO台北天母店,4.2,58,冰品飲料店,台北市士林區中山北路六段77號B1,25.1052633,121.5245745,8,9,47,0,0,2,0,28,10,6,0
天仁茗茶 天母店,3.9,103,珍珠奶茶,台北市士林區中山北路七段19號,25.119168,121.530458,3,14,27,1,1,0,0,26,6,8,0
五桐號WooTea 台北士林中正店,4.4,344,珍珠奶茶,台北市士林區中正路235巷24號,25.0945024,121.5259883,36,9,105,1,0,2,1,17,8,6,0
